"year","goal_id","dimension","region_id","value"
"2018","NP","resilience","216","72.08"
"2018","NP","resilience","218","77.22"
"2018","NP","resilience","219","70.6"
"2018","NP","resilience","220","NA"
"2018","NP","resilience","221","82.55"
"2018","NP","resilience","222","85.71"
"2018","NP","resilience","223","82.29"
"2018","NP","resilience","224","82.03"
"2018","NP","resilience","227","81.14"
"2018","NP","resilience","228","82.02"
"2018","NP","resilience","231","53.46"
"2018","NP","resilience","232","58.69"
"2018","NP","resilience","237","NA"
"2018","NP","resilience","244","71.42"
"2018","NP","resilience","245","78.76"
"2018","NP","resilience","247","72.58"
"2018","NP","resilience","248","NA"
"2018","NP","resilience","249","NA"
"2018","NP","resilience","250","75.06"
"2018","NP","score","0","76.36"
"2018","NP","score","1","66.57"
"2018","NP","score","2","66.57"
"2018","NP","score","3","83.65"
"2018","NP","score","4","NA"
"2018","NP","score","5","95.13"
"2018","NP","score","6","56.58"
"2018","NP","score","7","83.5"
"2018","NP","score","8","34.57"
"2018","NP","score","9","27.69"
"2018","NP","score","10","NA"
"2018","NP","score","11","7.92"
"2018","NP","score","12","66.57"
"2018","NP","score","13","94.16"
"2018","NP","score","14","83.98"
"2018","NP","score","15","61.05"
"2018","NP","score","16","91.52"
"2018","NP","score","17","75"
"2018","NP","score","18","31.52"
"2018","NP","score","19","66.57"
"2018","NP","score","20","58.98"
"2018","NP","score","21","81.58"
"2018","NP","score","24","48.06"
"2018","NP","score","25","66.53"
"2018","NP","score","26","90.59"
"2018","NP","score","28","76.86"
"2018","NP","score","29","66.62"
"2018","NP","score","30","NA"
"2018","NP","score","31","99.75"
"2018","NP","score","32","NA"
"2018","NP","score","33","NA"
"2018","NP","score","34","NA"
"2018","NP","score","35","NA"
"2018","NP","score","36","NA"
"2018","NP","score","37","54.08"
"2018","NP","score","38","NA"
"2018","NP","score","39","39.87"
"2018","NP","score","40","63.51"
"2018","NP","score","41","66.59"
"2018","NP","score","42","71.44"
"2018","NP","score","43","79.69"
"2018","NP","score","44","90.96"
"2018","NP","score","45","80.38"
"2018","NP","score","46","15.55"
"2018","NP","score","47","96.2"
"2018","NP","score","48","98.09"
"2018","NP","score","49","NA"
"2018","NP","score","50","87.33"
"2018","NP","score","51","NA"
"2018","NP","score","52","99.46"
"2018","NP","score","53","96.2"
"2018","NP","score","54","96.85"
"2018","NP","score","55","70.77"
"2018","NP","score","56","51.25"
"2018","NP","score","57","76.31"
"2018","NP","score","58","93.19"
"2018","NP","score","59","49.76"
"2018","NP","score","60","NA"
"2018","NP","score","61","74.52"
"2018","NP","score","62","68.63"
"2018","NP","score","63","96.59"
"2018","NP","score","64","95.58"
"2018","NP","score","65","99.28"
"2018","NP","score","66","90.8"
"2018","NP","score","67","71.06"
"2018","NP","score","68","71.72"
"2018","NP","score","69","99.91"
"2018","NP","score","70","99.92"
"2018","NP","score","71","98.16"
"2018","NP","score","72","90.22"
"2018","NP","score","73","95.29"
"2018","NP","score","74","99.88"
"2018","NP","score","75","83.55"
"2018","NP","score","76","99.26"
"2018","NP","score","77","49.12"
"2018","NP","score","78","79.16"
"2018","NP","score","79","4.41"
"2018","NP","score","80","80.58"
"2018","NP","score","81","78.45"
"2018","NP","score","82","93.43"
"2018","NP","score","84","89.39"
"2018","NP","score","85","25.34"
"2018","NP","score","86","NA"
"2018","NP","score","88","NA"
"2018","NP","score","89","66.59"
"2018","NP","score","90","NA"
"2018","NP","score","91","NA"
"2018","NP","score","92","NA"
"2018","NP","score","93","NA"
"2018","NP","score","94","83.22"
"2018","NP","score","95","35.74"
"2018","NP","score","96","95.77"
"2018","NP","score","97","87.54"
"2018","NP","score","98","85.03"
"2018","NP","score","99","98.76"
"2018","NP","score","100","99.94"
"2018","NP","score","101","80.35"
"2018","NP","score","102","43.21"
"2018","NP","score","103","77"
"2018","NP","score","104","99.92"
"2018","NP","score","105","NA"
"2018","NP","score","106","66.79"
"2018","NP","score","107","NA"
"2018","NP","score","108","71.86"
"2018","NP","score","110","100"
"2018","NP","score","111","66.57"
"2018","NP","score","112","50.62"
"2018","NP","score","113","NA"
"2018","NP","score","114","70.74"
"2018","NP","score","115","33.18"
"2018","NP","score","116","66.93"
"2018","NP","score","117","66.57"
"2018","NP","score","118","68.23"
"2018","NP","score","119","84.37"
"2018","NP","score","120","66.57"
"2018","NP","score","121","86.06"
"2018","NP","score","122","49.67"
"2018","NP","score","123","80.85"
"2018","NP","score","124","NA"
"2018","NP","score","125","83.22"
"2018","NP","score","126","78.09"
"2018","NP","score","127","68.06"
"2018","NP","score","129","65.14"
"2018","NP","score","130","3.64"
"2018","NP","score","131","5.61"
"2018","NP","score","132","70.42"
"2018","NP","score","133","78.31"
"2018","NP","score","134","66.57"
"2018","NP","score","135","67.63"
"2018","NP","score","136","66.9"
"2018","NP","score","137","43.15"
"2018","NP","score","138","99.54"
"2018","NP","score","139","98.84"
"2018","NP","score","140","79.72"
"2018","NP","score","141","99.87"
"2018","NP","score","143","99.93"
"2018","NP","score","144","100"
"2018","NP","score","145","79.96"
"2018","NP","score","146","NA"
"2018","NP","score","147","75.18"
"2018","NP","score","148","66.57"
"2018","NP","score","149","NA"
"2018","NP","score","150","NA"
"2018","NP","score","151","79.36"
"2018","NP","score","152","67.84"
"2018","NP","score","153","56.85"
"2018","NP","score","154","74.91"
"2018","NP","score","155","82.29"
"2018","NP","score","156","66.57"
"2018","NP","score","157","66.57"
"2018","NP","score","158","NA"
"2018","NP","score","159","NA"
"2018","NP","score","161","83.22"
"2018","NP","score","162","93.69"
"2018","NP","score","163","98.84"
"2018","NP","score","164","29.11"
"2018","NP","score","166","59.83"
"2018","NP","score","167","63.24"
"2018","NP","score","168","37.64"
"2018","NP","score","169","80.68"
"2018","NP","score","171","88.91"
"2018","NP","score","172","42.53"
"2018","NP","score","173","100"
"2018","NP","score","174","88.42"
"2018","NP","score","175","95.93"
"2018","NP","score","176","97.89"
"2018","NP","score","177","60.27"
"2018","NP","score","178","72.64"
"2018","NP","score","179","82.97"
"2018","NP","score","180","85.91"
"2018","NP","score","181","93.51"
"2018","NP","score","182","84.03"
"2018","NP","score","183","82.31"
"2018","NP","score","184","75.29"
"2018","NP","score","185","NA"
"2018","NP","score","186","86.17"
"2018","NP","score","187","99.07"
"2018","NP","score","188","96.46"
"2018","NP","score","189","99.93"
"2018","NP","score","190","66.57"
"2018","NP","score","191","87.87"
"2018","NP","score","192","65.91"
"2018","NP","score","193","94.1"
"2018","NP","score","194","95.84"
"2018","NP","score","195","40.84"
"2018","NP","score","196","95.56"
"2018","NP","score","197","99.6"
"2018","NP","score","198","98.89"
"2018","NP","score","199","95.94"
"2018","NP","score","200","85.31"
"2018","NP","score","202","74.28"
"2018","NP","score","203","80.53"
"2018","NP","score","204","98.12"
"2018","NP","score","205","88.06"
"2018","NP","score","206","70.79"
"2018","NP","score","207","65.04"
"2018","NP","score","208","15.21"
"2018","NP","score","209","61.37"
"2018","NP","score","210","80.23"
"2018","NP","score","212","26.2"
"2018","NP","score","213","NA"
"2018","NP","score","214","71.38"
"2018","NP","score","215","83.62"
"2018","NP","score","216","85.16"
"2018","NP","score","218","79.6"
"2018","NP","score","219","42.86"
"2018","NP","score","220","NA"
"2018","NP","score","221","100"
"2018","NP","score","222","99.71"
"2018","NP","score","223","96.95"
"2018","NP","score","224","71.39"
"2018","NP","score","227","55.04"
"2018","NP","score","228","55.04"
"2018","NP","score","231","69.84"
"2018","NP","score","232","78.23"
"2018","NP","score","237","NA"
"2018","NP","score","244","83.22"
"2018","NP","score","245","83.22"
"2018","NP","score","247","54.64"
"2018","NP","score","248","NA"
"2018","NP","score","249","NA"
"2018","NP","score","250","64.98"
"2018","NP","status","0","76"
"2018","NP","status","1","67.03"
"2018","NP","status","2","67.03"
"2018","NP","status","3","83.79"
"2018","NP","status","4","NA"
"2018","NP","status","5","90.27"
"2018","NP","status","6","54.22"
"2018","NP","status","7","67"
"2018","NP","status","8","40.63"
"2018","NP","status","9","29.93"
"2018","NP","status","10","NA"
"2018","NP","status","11","11.91"
"2018","NP","status","12","67.03"
"2018","NP","status","13","88.35"
"2018","NP","status","14","82.94"
"2018","NP","status","15","64.15"
"2018","NP","status","16","92.06"
"2018","NP","status","17","59.82"
"2018","NP","status","18","37"
"2018","NP","status","19","67.03"
"2018","NP","status","20","52.95"
"2018","NP","status","21","79.22"
"2018","NP","status","24","52.05"
"2018","NP","status","25","68.71"
"2018","NP","status","26","90.55"
"2018","NP","status","28","75.32"
"2018","NP","status","29","67.08"
"2018","NP","status","30","NA"
"2018","NP","status","31","99.68"
"2018","NP","status","32","NA"
"2018","NP","status","33","NA"
"2018","NP","status","34","NA"
"2018","NP","status","35","NA"
"2018","NP","status","36","NA"
"2018","NP","status","37","55.74"
"2018","NP","status","38","NA"
"2018","NP","status","39","44.07"
"2018","NP","status","40","69.97"
"2018","NP","status","41","67.03"
"2018","NP","status","42","57.98"
"2018","NP","status","43","76.96"
"2018","NP","status","44","90"
"2018","NP","status","45","80.41"
"2018","NP","status","46","15.55"
"2018","NP","status","47","96.49"
"2018","NP","status","48","98.22"
"2018","NP","status","49","NA"
"2018","NP","status","50","87.07"
"2018","NP","status","51","NA"
"2018","NP","status","52","99.56"
"2018","NP","status","53","96.59"
"2018","NP","status","54","94.23"
"2018","NP","status","55","74.43"
"2018","NP","status","56","55.36"
"2018","NP","status","57","80.02"
"2018","NP","status","58","90.92"
"2018","NP","status","59","51.92"
"2018","NP","status","60","NA"
"2018","NP","status","61","76.13"
"2018","NP","status","62","69.81"
"2018","NP","status","63","96.09"
"2018","NP","status","64","94.85"
"2018","NP","status","65","99.18"
"2018","NP","status","66","91.07"
"2018","NP","status","67","70.98"
"2018","NP","status","68","74.25"
"2018","NP","status","69","99.93"
"2018","NP","status","70","99.93"
"2018","NP","status","71","98.48"
"2018","NP","status","72","89.52"
"2018","NP","status","73","94.98"
"2018","NP","status","74","99.84"
"2018","NP","status","75","87.74"
"2018","NP","status","76","99.36"
"2018","NP","status","77","57.01"
"2018","NP","status","78","78.82"
"2018","NP","status","79","6.63"
"2018","NP","status","80","81.03"
"2018","NP","status","81","78.12"
"2018","NP","status","82","94.17"
"2018","NP","status","84","88.52"
"2018","NP","status","85","32.52"
"2018","NP","status","86","NA"
"2018","NP","status","88","NA"
"2018","NP","status","89","67.03"
"2018","NP","status","90","NA"
"2018","NP","status","91","NA"
"2018","NP","status","92","NA"
"2018","NP","status","93","NA"
"2018","NP","status","94","83.79"
"2018","NP","status","95","46.76"
"2018","NP","status","96","96.23"
"2018","NP","status","97","89.27"
"2018","NP","status","98","85.44"
"2018","NP","status","99","98.52"
"2018","NP","status","100","99.88"
"2018","NP","status","101","83.48"
"2018","NP","status","102","50.79"
"2018","NP","status","103","78.71"
"2018","NP","status","104","99.84"
"2018","NP","status","105","NA"
"2018","NP","status","106","68.8"
"2018","NP","status","107","NA"
"2018","NP","status","108","70.37"
"2018","NP","status","110","100"
"2018","NP","status","111","67.03"
"2018","NP","status","112","48.35"
"2018","NP","status","113","NA"
"2018","NP","status","114","73.61"
"2018","NP","status","115","31.65"
"2018","NP","status","116","67.29"
"2018","NP","status","117","67.03"
"2018","NP","status","118","68.7"
"2018","NP","status","119","83.86"
"2018","NP","status","120","67.03"
"2018","NP","status","121","86.11"
"2018","NP","status","122","49.99"
"2018","NP","status","123","81.4"
"2018","NP","status","124","NA"
"2018","NP","status","125","88.49"
"2018","NP","status","126","79.53"
"2018","NP","status","127","73.36"
"2018","NP","status","129","71.91"
"2018","NP","status","130","5.23"
"2018","NP","status","131","5.36"
"2018","NP","status","132","72.99"
"2018","NP","status","133","78.84"
"2018","NP","status","134","67.03"
"2018","NP","status","135","69.15"
"2018","NP","status","136","67.35"
"2018","NP","status","137","53.33"
"2018","NP","status","138","99.47"
"2018","NP","status","139","97.68"
"2018","NP","status","140","81.62"
"2018","NP","status","141","99.87"
"2018","NP","status","143","99.9"
"2018","NP","status","144","100"
"2018","NP","status","145","80.01"
"2018","NP","status","146","NA"
"2018","NP","status","147","76.05"
"2018","NP","status","148","67.03"
"2018","NP","status","149","NA"
"2018","NP","status","150","NA"
"2018","NP","status","151","80.07"
"2018","NP","status","152","68.3"
"2018","NP","status","153","62.67"
"2018","NP","status","154","75.43"
"2018","NP","status","155","82.94"
"2018","NP","status","156","67.03"
"2018","NP","status","157","67.03"
"2018","NP","status","158","NA"
"2018","NP","status","159","NA"
"2018","NP","status","161","83.79"
"2018","NP","status","162","93.99"
"2018","NP","status","163","97.69"
"2018","NP","status","164","33.28"
"2018","NP","status","166","58.82"
"2018","NP","status","167","62.82"
"2018","NP","status","168","37.13"
"2018","NP","status","169","81.24"
"2018","NP","status","171","89.64"
"2018","NP","status","172","47.05"
"2018","NP","status","173","100"
"2018","NP","status","174","88.02"
"2018","NP","status","175","95.13"
"2018","NP","status","176","95.95"
"2018","NP","status","177","61.38"
"2018","NP","status","178","72.45"
"2018","NP","status","179","84"
"2018","NP","status","180","85.32"
"2018","NP","status","181","93.63"
"2018","NP","status","182","80.01"
"2018","NP","status","183","78.49"
"2018","NP","status","184","74.05"
"2018","NP","status","185","NA"
"2018","NP","status","186","86.2"
"2018","NP","status","187","98.91"
"2018","NP","status","188","96.75"
"2018","NP","status","189","99.95"
"2018","NP","status","190","67.03"
"2018","NP","status","191","87.34"
"2018","NP","status","192","68.04"
"2018","NP","status","193","92.16"
"2018","NP","status","194","96.02"
"2018","NP","status","195","48.05"
"2018","NP","status","196","95.17"
"2018","NP","status","197","99.19"
"2018","NP","status","198","97.77"
"2018","NP","status","199","95.86"
"2018","NP","status","200","86.55"
"2018","NP","status","202","73.25"
"2018","NP","status","203","83.39"
"2018","NP","status","204","97.92"
"2018","NP","status","205","87.51"
"2018","NP","status","206","71.43"
"2018","NP","status","207","63.33"
"2018","NP","status","208","16.76"
"2018","NP","status","209","59.33"
"2018","NP","status","210","79.14"
"2018","NP","status","212","29.15"
"2018","NP","status","213","NA"
"2018","NP","status","214","71.34"
"2018","NP","status","215","83.88"
"2018","NP","status","216","70.32"
"2018","NP","status","218","81.92"
"2018","NP","status","219","42.97"
"2018","NP","status","220","NA"
"2018","NP","status","221","100"
"2018","NP","status","222","99.74"
"2018","NP","status","223","95.33"
"2018","NP","status","224","76.82"
"2018","NP","status","227","54.05"
"2018","NP","status","228","54.05"
"2018","NP","status","231","70.05"
"2018","NP","status","232","77.3"
"2018","NP","status","237","NA"
"2018","NP","status","244","83.79"
"2018","NP","status","245","83.79"
"2018","NP","status","247","59.89"
"2018","NP","status","248","NA"
"2018","NP","status","249","NA"
"2018","NP","status","250","64.2"
"2018","NP","trend","1","-0.02"
"2018","NP","trend","2","-0.02"
"2018","NP","trend","3","0"
"2018","NP","trend","4","NA"
"2018","NP","trend","5","1"
"2018","NP","trend","6","0.13"
"2018","NP","trend","7","1"
"2018","NP","trend","8","-0.45"
"2018","NP","trend","9","-0.22"
"2018","NP","trend","10","NA"
"2018","NP","trend","11","-1"
"2018","NP","trend","12","-0.02"
"2018","NP","trend","13","0.2"
"2018","NP","trend","14","0.04"
"2018","NP","trend","15","-0.14"
"2018","NP","trend","16","-0.02"
"2018","NP","trend","17","0.76"
"2018","NP","trend","18","-0.44"
"2018","NP","trend","19","-0.02"
"2018","NP","trend","20","0.34"
"2018","NP","trend","21","0.09"
"2018","NP","trend","24","-0.23"
"2018","NP","trend","25","-0.09"
"2018","NP","trend","26","0"
"2018","NP","trend","28","0.06"
"2018","NP","trend","29","-0.02"
"2018","NP","trend","30","NA"
"2018","NP","trend","31","0"
"2018","NP","trend","32","-0.03"
"2018","NP","trend","33","NA"
"2018","NP","trend","34","NA"
"2018","NP","trend","35","NA"
"2018","NP","trend","36","NA"
"2018","NP","trend","37","-0.09"
"2018","NP","trend","38","NA"
"2018","NP","trend","39","-0.28"
"2018","NP","trend","40","-0.28"
"2018","NP","trend","41","-0.02"
"2018","NP","trend","42","0.69"
"2018","NP","trend","43","0.11"
"2018","NP","trend","44","0.03"
"2018","NP","trend","45","0"
"2018","NP","trend","46","NA"
"2018","NP","trend","47","-0.01"
"2018","NP","trend","48","0"
"2018","NP","trend","49","NA"
"2018","NP","trend","50","0.01"
"2018","NP","trend","51","NA"
"2018","NP","trend","52","0"
"2018","NP","trend","53","-0.01"
"2018","NP","trend","54","0.08"
"2018","NP","trend","55","-0.15"
"2018","NP","trend","56","-0.22"
"2018","NP","trend","57","-0.14"
"2018","NP","trend","58","0.07"
"2018","NP","trend","59","-0.12"
"2018","NP","trend","60","NA"
"2018","NP","trend","61","-0.06"
"2018","NP","trend","62","-0.05"
"2018","NP","trend","63","0.02"
"2018","NP","trend","64","0.02"
"2018","NP","trend","65","0"
"2018","NP","trend","66","-0.01"
"2018","NP","trend","67","0"
"2018","NP","trend","68","-0.1"
"2018","NP","trend","69","0"
"2018","NP","trend","70","0"
"2018","NP","trend","71","-0.01"
"2018","NP","trend","72","0.02"
"2018","NP","trend","73","0.01"
"2018","NP","trend","74","0"
"2018","NP","trend","75","-0.14"
"2018","NP","trend","76","0"
"2018","NP","trend","77","-0.41"
"2018","NP","trend","78","0.01"
"2018","NP","trend","79","-1"
"2018","NP","trend","80","-0.02"
"2018","NP","trend","81","0.01"
"2018","NP","trend","82","-0.02"
"2018","NP","trend","84","0.03"
"2018","NP","trend","85","-0.66"
"2018","NP","trend","86","NA"
"2018","NP","trend","88","NA"
"2018","NP","trend","89","-0.02"
"2018","NP","trend","90","NA"
"2018","NP","trend","91","NA"
"2018","NP","trend","92","NA"
"2018","NP","trend","93","NA"
"2018","NP","trend","94","-0.02"
"2018","NP","trend","95","-0.7"
"2018","NP","trend","96","-0.01"
"2018","NP","trend","97","-0.06"
"2018","NP","trend","98","-0.01"
"2018","NP","trend","99","0.01"
"2018","NP","trend","100","0"
"2018","NP","trend","101","-0.11"
"2018","NP","trend","102","-0.45"
"2018","NP","trend","103","-0.06"
"2018","NP","trend","104","0"
"2018","NP","trend","105","NA"
"2018","NP","trend","106","-0.09"
"2018","NP","trend","107","NA"
"2018","NP","trend","108","0.06"
"2018","NP","trend","110","0"
"2018","NP","trend","111","-0.02"
"2018","NP","trend","112","0.14"
"2018","NP","trend","113","NA"
"2018","NP","trend","114","-0.12"
"2018","NP","trend","115","0.14"
"2018","NP","trend","116","-0.02"
"2018","NP","trend","117","-0.02"
"2018","NP","trend","118","-0.02"
"2018","NP","trend","119","0.02"
"2018","NP","trend","120","-0.02"
"2018","NP","trend","121","0"
"2018","NP","trend","122","-0.02"
"2018","NP","trend","123","-0.02"
"2018","NP","trend","124","NA"
"2018","NP","trend","125","-0.18"
"2018","NP","trend","126","-0.05"
"2018","NP","trend","127","-0.22"
"2018","NP","trend","129","-0.28"
"2018","NP","trend","130","-0.91"
"2018","NP","trend","131","0.14"
"2018","NP","trend","132","-0.11"
"2018","NP","trend","133","-0.02"
"2018","NP","trend","134","-0.02"
"2018","NP","trend","135","-0.07"
"2018","NP","trend","136","-0.02"
"2018","NP","trend","137","-0.57"
"2018","NP","trend","138","0"
"2018","NP","trend","139","0.06"
"2018","NP","trend","140","-0.07"
"2018","NP","trend","141","0"
"2018","NP","trend","143","0"
"2018","NP","trend","144","0"
"2018","NP","trend","145","0"
"2018","NP","trend","146","NA"
"2018","NP","trend","147","-0.03"
"2018","NP","trend","148","-0.02"
"2018","NP","trend","149","NA"
"2018","NP","trend","150","NA"
"2018","NP","trend","151","-0.03"
"2018","NP","trend","152","-0.02"
"2018","NP","trend","153","-0.28"
"2018","NP","trend","154","-0.02"
"2018","NP","trend","155","-0.02"
"2018","NP","trend","156","-0.02"
"2018","NP","trend","157","-0.02"
"2018","NP","trend","158","NA"
"2018","NP","trend","159","NA"
"2018","NP","trend","161","-0.02"
"2018","NP","trend","162","-0.01"
"2018","NP","trend","163","0.06"
"2018","NP","trend","164","-0.37"
"2018","NP","trend","166","0.05"
"2018","NP","trend","167","0.02"
"2018","NP","trend","168","0.04"
"2018","NP","trend","169","-0.02"
"2018","NP","trend","171","-0.02"
"2018","NP","trend","172","-0.29"
"2018","NP","trend","173","0"
"2018","NP","trend","174","0.01"
"2018","NP","trend","175","0.03"
"2018","NP","trend","176","0.06"
"2018","NP","trend","177","-0.05"
"2018","NP","trend","178","0.01"
"2018","NP","trend","179","-0.04"
"2018","NP","trend","180","0.02"
"2018","NP","trend","181","0"
"2018","NP","trend","182","0.15"
"2018","NP","trend","183","0.15"
"2018","NP","trend","184","0.05"
"2018","NP","trend","185","NA"
"2018","NP","trend","186","0"
"2018","NP","trend","187","0"
"2018","NP","trend","188","-0.01"
"2018","NP","trend","189","0"
"2018","NP","trend","190","-0.02"
"2018","NP","trend","191","0.02"
"2018","NP","trend","192","-0.09"
"2018","NP","trend","193","0.06"
"2018","NP","trend","194","-0.01"
"2018","NP","trend","195","-0.45"
"2018","NP","trend","196","0.01"
"2018","NP","trend","197","0.02"
"2018","NP","trend","198","0.05"
"2018","NP","trend","199","0"
"2018","NP","trend","200","-0.04"
"2018","NP","trend","202","0.04"
"2018","NP","trend","203","-0.1"
"2018","NP","trend","204","0.01"
"2018","NP","trend","205","0.02"
"2018","NP","trend","206","-0.03"
"2018","NP","trend","207","0.08"
"2018","NP","trend","208","-0.28"
"2018","NP","trend","209","0.1"
"2018","NP","trend","210","0.04"
"2018","NP","trend","212","-0.3"
"2018","NP","trend","213","NA"
"2018","NP","trend","214","0"
"2018","NP","trend","215","-0.01"
"2018","NP","trend","216","0.65"
"2018","NP","trend","218","-0.08"
"2018","NP","trend","219","-0.01"
"2018","NP","trend","220","NA"
"2018","NP","trend","221","0"
"2018","NP","trend","222","0"
"2018","NP","trend","223","0.05"
"2018","NP","trend","224","-0.21"
"2018","NP","trend","227","0.05"
"2018","NP","trend","228","0.05"
"2018","NP","trend","231","-0.01"
"2018","NP","trend","232","0.04"
"2018","NP","trend","237","NA"
"2018","NP","trend","244","-0.02"
"2018","NP","trend","245","-0.02"
"2018","NP","trend","247","-0.26"
"2018","NP","trend","248","NA"
"2018","NP","trend","249","NA"
"2018","NP","trend","250","0.04"
"2018","SP","future","0","63.64"
"2018","SP","future","1","34.06"
"2018","SP","future","2","59.92"
"2018","SP","future","3","85.84"
"2018","SP","future","4","84.57"
"2018","SP","future","5","71.24"
"2018","SP","future","6","31.15"
"2018","SP","future","7","32.91"
"2018","SP","future","8","80.7"
"2018","SP","future","9","32.19"
"2018","SP","future","10","32.73"
"2018","SP","future","11","50.59"
"2018","SP","future","12","84.4"
"2018","SP","future","13","47.77"
"2018","SP","future","14","43.81"
"2018","SP","future","15","66.35"
"2018","SP","future","16","90.72"
"2018","SP","future","17","34.59"
"2018","SP","future","18","62.15"
"2018","SP","future","19","33.02"
"2018","SP","future","20","79.63"
"2018","SP","future","21","31.94"
"2018","SP","future","24","74.51"
"2018","SP","future","25","78.25"
"2018","SP","future","26","31.6"
"2018","SP","future","28","69.51"
"2018","SP","future","29","82.8"
"2018","SP","future","30","75.76"
"2018","SP","future","31","57.53"
"2018","SP","future","32","43.24"
"2018","SP","future","33","25.76"
"2018","SP","future","34","25.76"
"2018","SP","future","35","75.76"
"2018","SP","future","36","25.76"
"2018","SP","future","37","35.41"
"2018","SP","future","38","83.29"
"2018","SP","future","39","33.67"
"2018","SP","future","40","38.95"
"2018","SP","future","41","76.94"
"2018","SP","future","42","60.3"
"2018","SP","future","43","51.58"
"2018","SP","future","44","31.65"
"2018","SP","future","45","30.84"
"2018","SP","future","46","33.53"
"2018","SP","future","47","29.44"
"2018","SP","future","48","39.1"
"2018","SP","future","49","30.95"
"2018","SP","future","50","52.28"
"2018","SP","future","51","63.31"
"2018","SP","future","52","30.75"
"2018","SP","future","53","58.87"
"2018","SP","future","54","74.53"
"2018","SP","future","55","65.56"
"2018","SP","future","56","33.62"
"2018","SP","future","57","84.42"
"2018","SP","future","58","84.42"
"2018","SP","future","59","87.92"
"2018","SP","future","60","80.78"
"2018","SP","future","61","53.38"
"2018","SP","future","62","70.12"
"2018","SP","future","63","45.48"
"2018","SP","future","64","83.87"
"2018","SP","future","65","69.97"
"2018","SP","future","66","84.62"
"2018","SP","future","67","34.67"
"2018","SP","future","68","83.85"
"2018","SP","future","69","96.01"
"2018","SP","future","70","96.01"
"2018","SP","future","71","92.51"
"2018","SP","future","72","92.51"
"2018","SP","future","73","77.66"
"2018","SP","future","74","44.57"
"2018","SP","future","75","71.55"
"2018","SP","future","76","37.86"
"2018","SP","future","77","34.65"
"2018","SP","future","78","38.61"
"2018","SP","future","79","42.16"
"2018","SP","future","80","84.78"
"2018","SP","future","81","67.92"
"2018","SP","future","82","69.91"
"2018","SP","future","84","38.4"
"2018","SP","future","85","44.78"
"2018","SP","future","86","32.07"
"2018","SP","future","88","32.07"
"2018","SP","future","89","83.35"
"2018","SP","future","90","82.08"
"2018","SP","future","91","75.76"
"2018","SP","future","92","75.76"
"2018","SP","future","93","75.76"
"2018","SP","future","94","88.34"
"2018","SP","future","95","32.81"
"2018","SP","future","96","32.14"
"2018","SP","future","97","53.55"
"2018","SP","future","98","34.08"
"2018","SP","future","99","33.19"
"2018","SP","future","100","83.93"
"2018","SP","future","101","80"
"2018","SP","future","102","80.61"
"2018","SP","future","103","46.03"
"2018","SP","future","104","77.15"
"2018","SP","future","105","94.37"
"2018","SP","future","106","35.62"
"2018","SP","future","107","74.16"
"2018","SP","future","108","34.3"
"2018","SP","future","110","83.86"
"2018","SP","future","111","63.34"
"2018","SP","future","112","84.46"
"2018","SP","future","113","45.89"
"2018","SP","future","114","83.24"
"2018","SP","future","115","84.97"
"2018","SP","future","116","74.28"
"2018","SP","future","117","42.38"
"2018","SP","future","118","57.28"
"2018","SP","future","119","85.26"
"2018","SP","future","120","81.45"
"2018","SP","future","121","36.89"
"2018","SP","future","122","46.7"
"2018","SP","future","123","43.09"
"2018","SP","future","124","38.92"
"2018","SP","future","125","45.24"
"2018","SP","future","126","47.02"
"2018","SP","future","127","51.54"
"2018","SP","future","129","73.75"
"2018","SP","future","130","75.42"
"2018","SP","future","131","82.32"
"2018","SP","future","132","83.01"
"2018","SP","future","133","83.1"
"2018","SP","future","134","79.26"
"2018","SP","future","135","81.18"
"2018","SP","future","136","78.64"
"2018","SP","future","137","81.61"
"2018","SP","future","138","55.77"
"2018","SP","future","139","81.45"
"2018","SP","future","140","85.1"
"2018","SP","future","141","36.23"
"2018","SP","future","143","53.42"
"2018","SP","future","144","87.64"
"2018","SP","future","145","81.95"
"2018","SP","future","146","74.6"
"2018","SP","future","147","31.2"
"2018","SP","future","148","32.71"
"2018","SP","future","149","84.4"
"2018","SP","future","150","84.4"
"2018","SP","future","151","64.58"
"2018","SP","future","152","32.64"
"2018","SP","future","153","81.92"
"2018","SP","future","154","31.91"
"2018","SP","future","155","45.88"
"2018","SP","future","156","30.7"
"2018","SP","future","157","82.71"
"2018","SP","future","158","84.4"
"2018","SP","future","159","84.4"
"2018","SP","future","161","32.91"
"2018","SP","future","162","57.27"
"2018","SP","future","163","72.06"
"2018","SP","future","164","83.87"
"2018","SP","future","166","75.16"
"2018","SP","future","167","47.07"
"2018","SP","future","168","86.24"
"2018","SP","future","169","87.33"
"2018","SP","future","171","83.57"
"2018","SP","future","172","81.77"
"2018","SP","future","173","83.29"
"2018","SP","future","174","77.63"
"2018","SP","future","175","93.58"
"2018","SP","future","176","93.22"
"2018","SP","future","177","88.18"
"2018","SP","future","178","96.01"
"2018","SP","future","179","83.52"
"2018","SP","future","180","80.46"
"2018","SP","future","181","80.18"
"2018","SP","future","182","83.31"
"2018","SP","future","183","81.46"
"2018","SP","future","184","86.37"
"2018","SP","future","185","55.81"
"2018","SP","future","186","35.26"
"2018","SP","future","187","84.7"
"2018","SP","future","188","64.95"
"2018","SP","future","189","96.01"
"2018","SP","future","190","64.46"
